FULL SYSTEM TEST
---------------
Populating A and B...
Calculating reference values of C...
CWRITE: low word, high word, address 0 | 0 @300 @308
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: 10134f5491be9c0e | 100
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: 4fd052c0357010b3 | 108
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: 7b2d0f40925f56e9 | 110
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: 9370082377110413 | 118
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: 379a1ee12051eac1 | 120
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: 9c346412ba731be8 | 128
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: 96fd8648ac15b966 | 130
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: 2bfe07776f6cfea6 | 138
data word val, addr: c1b576a58595fafa | 238
data word val, addr: 224f26d8cff1152d | 100
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: 6381ad3b3a57f1e0 | 108
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: 98d30119c914c452 | 110
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: cd49445199804d89 | 118
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: e956e808c1b976d1 | 120
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: b77e41b340fdf476 | 128
data word val, addr: e627c86a746017ec | 228
data word val, addr: 3874123505c94591 | 130
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: 9db340d803d70e2b | 138
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: 7db0c5e6ef5638a9 | 100
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: e82d266f0cf33fc3 | 108
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: decefee448519a19 | 110
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: 3365b3ae771dc0f0 | 118
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: e1ce06a2c38f6da | 120
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: bab5a5ed49a8803 | 128
data word val, addr: e7770a2cd732022f | 228
data word val, addr: ee513c0eb8805b2f | 130
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: bc12149c935401ad | 138
data word val, addr: 236059524349f6ca | 238
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: 16823833ceef8b | 210
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 72657735606f7080 | 230
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: c1b576a58595fafa | 238
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: e627c86a746017ec | 228
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: e7770a2cd732022f | 228
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: 236059524349f6ca | 238
Performing Calculation...
Reading Output from C...
low word, high word, address ab0305a8863c76c | 33ea29298e1d1b91 @300 @308
low word, high word, address 2e1d0538b803ee5c | f0faf638f2ae9e4 @310 @318
low word, high word, address fe12fa4e327510a0 | b7543df11829fe6c @320 @328
low word, high word, address 29541e37fe4cc656 | d06d55d9c15348e9 @330 @338
low word, high word, address 4fae0ca2eb5fd86 | dff715f8205af4c0 @340 @348
low word, high word, address bef12425ef7b2778 | 29d00eda34350ce5 @350 @358
low word, high word, address fb7c30f8f9aa4470 | 11c7fb7603f8dc6a @360 @368
low word, high word, address 4b0a9a37f98f557 | 8ed9ed026455d5be @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: e061479518d1f16f | 100
data word val, addr: b78bda737eeddb9f | 200
data word val, addr: 6ffed2c35140dbd7 | 108
data word val, addr: 2caa5a6e844a7060 | 208
data word val, addr: acdd1376921eaf20 | 110
data word val, addr: cec2e1aa249c0221 | 210
data word val, addr: c8f08b38c17b9124 | 118
data word val, addr: ad90f730be5ecc65 | 218
data word val, addr: d7f72333a60ff4ec | 120
data word val, addr: 766dc5fc47b9e4b6 | 220
data word val, addr: e4152af66aa04f43 | 128
data word val, addr: 9b7b384be26b7f2d | 228
data word val, addr: 4abfdbe4d7dfb964 | 130
data word val, addr: 2e4cf552f1d02e0d | 230
data word val, addr: 890b7c3a9bd0d3a2 | 138
data word val, addr: a62c12ed66114168 | 238
data word val, addr: 10134f5491be9c0e | 100
data word val, addr: 97010f918eb8d4de | 200
data word val, addr: 4fd052c0357010b3 | 108
data word val, addr: a1959ed2747309fa | 208
data word val, addr: 7b2d0f40925f56e9 | 110
data word val, addr: e3f60499a98592f9 | 210
data word val, addr: 9370082377110413 | 118
data word val, addr: f243ed5e1f5864ea | 218
data word val, addr: 379a1ee12051eac1 | 120
data word val, addr: 85366ea328f4ea57 | 220
data word val, addr: 9c346412ba731be8 | 128
data word val, addr: d1ebda790effcf7 | 228
data word val, addr: 96fd8648ac15b966 | 130
data word val, addr: 1250f8f1dd5becd3 | 230
data word val, addr: 2bfe07776f6cfea6 | 138
data word val, addr: f5f4473cb61d3456 | 238
data word val, addr: 224f26d8cff1152d | 100
data word val, addr: dd55f9bfab49e73e | 200
data word val, addr: 6381ad3b3a57f1e0 | 108
data word val, addr: ef440dd34f334f2 | 208
data word val, addr: 98d30119c914c452 | 110
data word val, addr: 21f991d712ac796f | 210
data word val, addr: cd49445199804d89 | 118
data word val, addr: 6f471ffe41380251 | 218
data word val, addr: e956e808c1b976d1 | 120
data word val, addr: ee18064a9917ab55 | 220
data word val, addr: b77e41b340fdf476 | 128
data word val, addr: 22f792392cc276d2 | 228
data word val, addr: 3874123505c94591 | 130
data word val, addr: e2d20d3fc808c471 | 230
data word val, addr: 9db340d803d70e2b | 138
data word val, addr: bcbe9b9bcb70991d | 238
data word val, addr: 7db0c5e6ef5638a9 | 100
data word val, addr: 589e01adf27d6344 | 200
data word val, addr: e82d266f0cf33fc3 | 108
data word val, addr: 98d5f0913d909f65 | 208
data word val, addr: decefee448519a19 | 110
data word val, addr: 9d9f6e755e1a731d | 210
data word val, addr: 3365b3ae771dc0f0 | 118
data word val, addr: d86fcfdceb093950 | 218
data word val, addr: e1ce06a2c38f6da | 120
data word val, addr: 11e14b5084a54f63 | 220
data word val, addr: bab5a5ed49a8803 | 128
data word val, addr: 46d7b6455a9526ba | 228
data word val, addr: ee513c0eb8805b2f | 130
data word val, addr: cae52a44e8c4e8e3 | 230
data word val, addr: bc12149c935401ad | 138
data word val, addr: 87dc434da3c7932d | 238
data word val, addr: b78bda737eeddb9f | 200
data word val, addr: 2caa5a6e844a7060 | 208
data word val, addr: cec2e1aa249c0221 | 210
data word val, addr: ad90f730be5ecc65 | 218
data word val, addr: 766dc5fc47b9e4b6 | 220
data word val, addr: 9b7b384be26b7f2d | 228
data word val, addr: 2e4cf552f1d02e0d | 230
data word val, addr: a62c12ed66114168 | 238
data word val, addr: 97010f918eb8d4de | 200
data word val, addr: a1959ed2747309fa | 208
data word val, addr: e3f60499a98592f9 | 210
data word val, addr: f243ed5e1f5864ea | 218
data word val, addr: 85366ea328f4ea57 | 220
data word val, addr: d1ebda790effcf7 | 228
data word val, addr: 1250f8f1dd5becd3 | 230
data word val, addr: f5f4473cb61d3456 | 238
data word val, addr: dd55f9bfab49e73e | 200
data word val, addr: ef440dd34f334f2 | 208
data word val, addr: 21f991d712ac796f | 210
data word val, addr: 6f471ffe41380251 | 218
data word val, addr: ee18064a9917ab55 | 220
data word val, addr: 22f792392cc276d2 | 228
data word val, addr: e2d20d3fc808c471 | 230
data word val, addr: bcbe9b9bcb70991d | 238
data word val, addr: 589e01adf27d6344 | 200
data word val, addr: 98d5f0913d909f65 | 208
data word val, addr: 9d9f6e755e1a731d | 210
data word val, addr: d86fcfdceb093950 | 218
data word val, addr: 11e14b5084a54f63 | 220
data word val, addr: 46d7b6455a9526ba | 228
data word val, addr: cae52a44e8c4e8e3 | 230
data word val, addr: 87dc434da3c7932d | 238
Performing Calculation...
Reading Output from C...
low word, high word, address f8ac35a31c62f710 | ae84df0b10df77a0 @300 @308
low word, high word, address 12ad0287f1766068 | ad38cea4fa5ec1f8 @310 @318
low word, high word, address 56a59a4dcf6b6b4c | 4ce557fdc391cb9d @320 @328
low word, high word, address 70e454e986bb836b | 37d8e3dd9d348739 @330 @338
low word, high word, address f84d68f0fccc7cd | 34634dbaf981e590 @340 @348
low word, high word, address bdcd6cd1153121a6 | e34bc10f2259896f @350 @358
low word, high word, address 7767eb4bd25fc768 | c704dfcde3fded19 @360 @368
low word, high word, address cc51016928f9b9f4 | 52d1b4fa0c6aef67 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 49af323b27f5393e | 100
data word val, addr: ebf5bd1a50e0aa55 | 200
data word val, addr: eacc62f9daae494b | 108
data word val, addr: 3b9212959ac4ab1a | 208
data word val, addr: ea18f7b32a973598 | 110
data word val, addr: 57b3b47b5d3977f9 | 210
data word val, addr: 7086123641aae6c2 | 118
data word val, addr: 6c9c2f2f400c13a6 | 218
data word val, addr: 4b1ee4d0f0c398a6 | 120
data word val, addr: 15ddb2235d7e3903 | 220
data word val, addr: dbdc161a65326756 | 128
data word val, addr: 30898b075032cd8 | 228
data word val, addr: 8baec30b9b0cc786 | 130
data word val, addr: cbc795b1c1652ab9 | 230
data word val, addr: 28a9e27aad3dc790 | 138
data word val, addr: c3ae0389755033e5 | 238
data word val, addr: 74e072a48dba76ec | 100
data word val, addr: 3549e8f2a632e2c | 200
data word val, addr: 787ff9423758d9f4 | 108
data word val, addr: b5b1a5f87ec192ca | 208
data word val, addr: 6d55392922d57e6a | 110
data word val, addr: bf1d23607272bd0d | 210
data word val, addr: d03389c7e08118ce | 118
data word val, addr: b3836ddedfb3eee6 | 218
data word val, addr: da8a68befc7b8d6d | 120
data word val, addr: f5d97ba84534a35d | 220
data word val, addr: c701b5b7192a7f4f | 128
data word val, addr: 3fc5258a4250b281 | 228
data word val, addr: 621e8825b59dcfb9 | 130
data word val, addr: 99f02f1696d112a9 | 230
data word val, addr: 271325d077cddda | 138
data word val, addr: 79640e6a03283ea8 | 238
data word val, addr: 4e4114c1bfe9347b | 100
data word val, addr: 68b71fab5170133b | 200
data word val, addr: c2102c90e4b80ec | 108
data word val, addr: 28741377982c4912 | 208
data word val, addr: 1fa7ec28abe55232 | 110
data word val, addr: 22f577415969f75a | 210
data word val, addr: b856dd0e134a9d95 | 118
data word val, addr: 8aa38b4314dab723 | 218
data word val, addr: 56a916e2a61fa292 | 120
data word val, addr: e8707c6b600e6e00 | 220
data word val, addr: 3a189b2d96bccccf | 128
data word val, addr: 6f934dd3a911fd84 | 228
data word val, addr: 14f938bb37096970 | 130
data word val, addr: c213631913f96200 | 230
data word val, addr: 4ec8382f6f491bb9 | 138
data word val, addr: 3a34ae2e07d86d34 | 238
data word val, addr: 9f5daa9f3b4e70a8 | 100
data word val, addr: dccf6fe6ce3c95cb | 200
data word val, addr: bcab5df118f9d947 | 108
data word val, addr: 75313cee71883554 | 208
data word val, addr: 5c6a32193bb4f79d | 110
data word val, addr: 5f0554abe0c264bc | 210
data word val, addr: 46c31f1d5323a7b6 | 118
data word val, addr: 24b0dd2e521228ae | 218
data word val, addr: fbfe86c0e74529d3 | 120
data word val, addr: d49da6cf512bf0e3 | 220
data word val, addr: 8d7610b41022fcfb | 128
data word val, addr: b0eb447b940ef41e | 228
data word val, addr: 4f5a040bbac38fcb | 130
data word val, addr: 2afe24373ade445a | 230
data word val, addr: c44e5b529bc64197 | 138
data word val, addr: f4f6f3e5f8fe19b8 | 238
data word val, addr: ebf5bd1a50e0aa55 | 200
data word val, addr: 3b9212959ac4ab1a | 208
data word val, addr: 57b3b47b5d3977f9 | 210
data word val, addr: 6c9c2f2f400c13a6 | 218
data word val, addr: 15ddb2235d7e3903 | 220
data word val, addr: 30898b075032cd8 | 228
data word val, addr: cbc795b1c1652ab9 | 230
data word val, addr: c3ae0389755033e5 | 238
data word val, addr: 3549e8f2a632e2c | 200
data word val, addr: b5b1a5f87ec192ca | 208
data word val, addr: bf1d23607272bd0d | 210
data word val, addr: b3836ddedfb3eee6 | 218
data word val, addr: f5d97ba84534a35d | 220
data word val, addr: 3fc5258a4250b281 | 228
data word val, addr: 99f02f1696d112a9 | 230
data word val, addr: 79640e6a03283ea8 | 238
data word val, addr: 68b71fab5170133b | 200
data word val, addr: 28741377982c4912 | 208
data word val, addr: 22f577415969f75a | 210
data word val, addr: 8aa38b4314dab723 | 218
data word val, addr: e8707c6b600e6e00 | 220
data word val, addr: 6f934dd3a911fd84 | 228
data word val, addr: c213631913f96200 | 230
data word val, addr: 3a34ae2e07d86d34 | 238
data word val, addr: dccf6fe6ce3c95cb | 200
data word val, addr: 75313cee71883554 | 208
data word val, addr: 5f0554abe0c264bc | 210
data word val, addr: 24b0dd2e521228ae | 218
data word val, addr: d49da6cf512bf0e3 | 220
data word val, addr: b0eb447b940ef41e | 228
data word val, addr: 2afe24373ade445a | 230
data word val, addr: f4f6f3e5f8fe19b8 | 238
Performing Calculation...
Reading Output from C...
low word, high word, address 6400fec0ed03149c | 1991cd11faa1dfda @300 @308
low word, high word, address db3caa8003144 | ef5b1b90f2abb56c @310 @318
low word, high word, address 7eb1c7c2d083d320 | fca208d256a8afa7 @320 @328
low word, high word, address 550c0b660bb9e81e | 80fec85067da87 @330 @338
low word, high word, address efd0209d2796d26e | b79630232dc1d826 @340 @348
low word, high word, address 28b3e044dbf10ce5 | 5ef2aa8ef230213d @350 @358
low word, high word, address a285da550d3221a0 | 36275e73c2662ea @360 @368
low word, high word, address 3b6c4aec5e730a90 | ffe7205203ce3cd4 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 49af323b27f5393e | 100
data word val, addr: 8a379c92e517132e | 200
data word val, addr: eacc62f9daae494b | 108
data word val, addr: b9917702d1d86963 | 208
data word val, addr: ea18f7b32a973598 | 110
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: 7086123641aae6c2 | 118
data word val, addr: bbea812b8097697a | 218
data word val, addr: 4b1ee4d0f0c398a6 | 120
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: dbdc161a65326756 | 128
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 8baec30b9b0cc786 | 130
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: 28a9e27aad3dc790 | 138
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 74e072a48dba76ec | 100
data word val, addr: 462da51515613c18 | 200
data word val, addr: 787ff9423758d9f4 | 108
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: 6d55392922d57e6a | 110
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: d03389c7e08118ce | 118
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: da8a68befc7b8d6d | 120
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: c701b5b7192a7f4f | 128
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: 621e8825b59dcfb9 | 130
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: 271325d077cddda | 138
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 4e4114c1bfe9347b | 100
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: c2102c90e4b80ec | 108
data word val, addr: a84ff07a57018927 | 208
data word val, addr: 1fa7ec28abe55232 | 110
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: b856dd0e134a9d95 | 118
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: 56a916e2a61fa292 | 120
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: 3a189b2d96bccccf | 128
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: 14f938bb37096970 | 130
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 4ec8382f6f491bb9 | 138
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 9f5daa9f3b4e70a8 | 100
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: bcab5df118f9d947 | 108
data word val, addr: ca19a061f89443da | 208
data word val, addr: 5c6a32193bb4f79d | 110
data word val, addr: 6e75547f48976545 | 210
data word val, addr: 46c31f1d5323a7b6 | 118
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: fbfe86c0e74529d3 | 120
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: 8d7610b41022fcfb | 128
data word val, addr: d631361f6a671584 | 228
data word val, addr: 4f5a040bbac38fcb | 130
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: c44e5b529bc64197 | 138
data word val, addr: 201b78a08991eb7 | 238
data word val, addr: 8a379c92e517132e | 200
data word val, addr: b9917702d1d86963 | 208
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: bbea812b8097697a | 218
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 462da51515613c18 | 200
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: a84ff07a57018927 | 208
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: ca19a061f89443da | 208
data word val, addr: 6e75547f48976545 | 210
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: d631361f6a671584 | 228
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: 201b78a08991eb7 | 238
Performing Calculation...
Reading Output from C...
low word, high word, address a978f6521c705a3 | c8c55189bdd6ffdc @300 @308
low word, high word, address eac6dd2d16ad4c51 | ea5b193fdba81807 @310 @318
low word, high word, address bb21050a28195a63 | c9a8fb43cfb5517 @320 @328
low word, high word, address 1c54750f1593d34c | f213583ebdbb4ee9 @330 @338
low word, high word, address 25380ff5ac13c85c | 39630ade17f91f16 @340 @348
low word, high word, address b60ec41466f053cf | ac82efbcc1c3f4a9 @350 @358
low word, high word, address 28a354781231915f | 467ccf363dfd4638 @360 @368
low word, high word, address 8124ddfae0a64b05 | 3f67595f24ec0e8f @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 49af323b27f5393e | 100
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: eacc62f9daae494b | 108
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: ea18f7b32a973598 | 110
data word val, addr: 16823833ceef8b | 210
data word val, addr: 7086123641aae6c2 | 118
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: 4b1ee4d0f0c398a6 | 120
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: dbdc161a65326756 | 128
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 8baec30b9b0cc786 | 130
data word val, addr: 72657735606f7080 | 230
data word val, addr: 28a9e27aad3dc790 | 138
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: 74e072a48dba76ec | 100
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: 787ff9423758d9f4 | 108
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: 6d55392922d57e6a | 110
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: d03389c7e08118ce | 118
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: da8a68befc7b8d6d | 120
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: c701b5b7192a7f4f | 128
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: 621e8825b59dcfb9 | 130
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: 271325d077cddda | 138
data word val, addr: c1b576a58595fafa | 238
data word val, addr: 4e4114c1bfe9347b | 100
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: c2102c90e4b80ec | 108
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: 1fa7ec28abe55232 | 110
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: b856dd0e134a9d95 | 118
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: 56a916e2a61fa292 | 120
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: 3a189b2d96bccccf | 128
data word val, addr: e627c86a746017ec | 228
data word val, addr: 14f938bb37096970 | 130
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: 4ec8382f6f491bb9 | 138
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: 9f5daa9f3b4e70a8 | 100
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: bcab5df118f9d947 | 108
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: 5c6a32193bb4f79d | 110
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: 46c31f1d5323a7b6 | 118
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: fbfe86c0e74529d3 | 120
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: 8d7610b41022fcfb | 128
data word val, addr: e7770a2cd732022f | 228
data word val, addr: 4f5a040bbac38fcb | 130
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: c44e5b529bc64197 | 138
data word val, addr: 236059524349f6ca | 238
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: 16823833ceef8b | 210
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 72657735606f7080 | 230
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: c1b576a58595fafa | 238
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: e627c86a746017ec | 228
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: e7770a2cd732022f | 228
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: 236059524349f6ca | 238
Performing Calculation...
Reading Output from C...
low word, high word, address c59305f7a4746bbd | 2138e051c96dc3ff @300 @308
low word, high word, address b905e906287e4607 | 12af06e45c0adf17 @310 @318
low word, high word, address f46fdac906bff55e | f1e1ca9b29ec0264 @320 @328
low word, high word, address d8c1e8927a6e9c0b | cd297069960f81c2 @330 @338
low word, high word, address 4104091217d204a1 | e2cdad0c03b5c259 @340 @348
low word, high word, address b926018cb6fc0c3f | 21b926d1cef43093 @350 @358
low word, high word, address 1d89d3518ebe414 | 735bf542ef141cf7 @360 @368
low word, high word, address 16cccac3b27c3450 | b15acc188b28c089 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 49af323b27f5393e | 100
data word val, addr: b78bda737eeddb9f | 200
data word val, addr: eacc62f9daae494b | 108
data word val, addr: 2caa5a6e844a7060 | 208
data word val, addr: ea18f7b32a973598 | 110
data word val, addr: cec2e1aa249c0221 | 210
data word val, addr: 7086123641aae6c2 | 118
data word val, addr: ad90f730be5ecc65 | 218
data word val, addr: 4b1ee4d0f0c398a6 | 120
data word val, addr: 766dc5fc47b9e4b6 | 220
data word val, addr: dbdc161a65326756 | 128
data word val, addr: 9b7b384be26b7f2d | 228
data word val, addr: 8baec30b9b0cc786 | 130
data word val, addr: 2e4cf552f1d02e0d | 230
data word val, addr: 28a9e27aad3dc790 | 138
data word val, addr: a62c12ed66114168 | 238
data word val, addr: 74e072a48dba76ec | 100
data word val, addr: 97010f918eb8d4de | 200
data word val, addr: 787ff9423758d9f4 | 108
data word val, addr: a1959ed2747309fa | 208
data word val, addr: 6d55392922d57e6a | 110
data word val, addr: e3f60499a98592f9 | 210
data word val, addr: d03389c7e08118ce | 118
data word val, addr: f243ed5e1f5864ea | 218
data word val, addr: da8a68befc7b8d6d | 120
data word val, addr: 85366ea328f4ea57 | 220
data word val, addr: c701b5b7192a7f4f | 128
data word val, addr: d1ebda790effcf7 | 228
